facility_id,program_type,facility_status,facility_name,city,zipcode,school_district_name,infant_capacity,toddler_capacity,preschool_capacity,school_age_capacity,children_capacity,total_capacity,latitude,longitude,is_active_facility,geo_missing_flag,under5_capacity_current,capacity_inconsistency_flag,zero_total_capacity_flag
202546,GFDC,License,Just Quality Care Day Care Services Inc.,Brooklyn,11221,Brooklyn 32,0,0,0,4,12,16,40.695052,-73.914052,1,False,12,0,0
709772,SACC,Registration,"New York Edge, Inc.",Bronx,10457,Bronx 10,0,0,0,100,0,100,40.854769,-73.896749,1,False,0,0,0
813240,GFDC,License,Precious Pearl Group Inc,Jamaica,11412,Queens 29,0,0,0,4,12,16,40.69344,-73.753753,1,False,12,0,0
670879,GFDC,License,ABCedar Daycare LLC,Bronx,10468,Bronx 10,0,0,0,4,12,16,40.861154,-73.912344,1,False,12,0,0
157362,SACC,Registration,New Settlement Multi-Cultural ASP,Bronx,10452,Bronx 9,0,0,0,120,0,120,40.842243,-73.914945,1,False,0,0,0
783414,GFDC,License,Sisters GFDC Corp.,Bronx,10458,Bronx 10,0,0,0,4,12,16,40.852285,-73.886023,1,False,12,0,0
71802,GFDC,License,"Lucky Little People's Day Care, LLC",Brooklyn,11224,Brooklyn 21,0,0,0,2,12,14,40.579981,-74.002536,1,False,12,0,0
228372,SACC,Registration,Community League Education Program P.S. 4 Duke Ellington Sch,New York,10032,Manhattan 6,0,0,0,480,0,480,40.834685,-73.940903,1,False,0,0,0
880869,GFDC,License,"Sabino, Sandra",Bronx,10456,Bronx 9,0,0,0,4,12,16,40.83477,-73.916996,1,False,12,0,0
734771,GFDC,License,Bright Kids Group Family Day Care Corp.,Brooklyn,11221,Brooklyn 32,0,0,0,4,12,16,40.696379,-73.918967,1,False,12,0,0
757244,GFDC,License,"Guzman, Maria Mirely",Bronx,10458,Bronx 10,0,0,0,4,12,16,40.869747,-73.889736,1,False,12,0,0
682927,GFDC,License,"Jimenez, Orquidea",Brooklyn,11208,Brooklyn 19,0,0,0,4,12,16,40.68031,-73.885564,1,False,12,0,0
349212,GFDC,License,Little Snowflakes Group Family Day Care Inc.,Brooklyn,11215,Brooklyn 15,0,0,0,2,12,14,40.662296,-73.986673,1,False,12,0,0
785475,GFDC,License,"Saladin, Any",Bronx,10462,Bronx 11,0,0,0,0,12,12,40.853526,-73.868905,1,False,12,0,0
152662,GFDC,License,"Haynes, Mary",Brooklyn,11234,Brooklyn 22,0,0,0,4,12,16,40.628188,-73.920324,1,False,12,0,0
846279,GFDC,License,"Encarnacion, Dolores",Bronx,10456,Bronx 9,0,0,0,0,10,10,40.82869,-73.9187,1,False,10,0,0
346743,GFDC,License,"Pantophlet, Marina",Brooklyn,11236,Brooklyn 18,0,0,0,4,12,16,40.632537,-73.892053,1,False,12,0,0
709687,SACC,Registration,"New York Edge, Inc",Springfield Gardens,11413,Queens 29,0,0,0,144,0,144,40.664622,-73.759123,1,False,0,0,0
492844,SACC,Registration,Kids Et Cetera Day Care Inc.,Brooklyn,11203,Brooklyn 18,0,0,0,98,0,98,40.637188,-73.931064,1,False,0,0,0
734190,GFDC,License,Evolving Genius Akademy Inc.,New York,10040,Manhattan 6,0,0,0,4,12,16,40.857847,-73.931818,1,False,12,0,0
238709,GFDC,License,"Jones, Elizabeth",Brooklyn,11201,Brooklyn 13,0,0,0,4,12,16,40.69213,-73.980397,1,False,12,0,0
689574,SACC,Registration,The Child Center of NY,Far Rockaway,11691,Queens 27,0,0,0,80,0,80,40.596458,-73.772282,1,False,0,0,0
628268,SACC,Registration,YMCA @ P.S. 48Q,Jamaica,11433,Queens 28,0,0,0,426,0,426,40.693357,-73.796426,1,False,0,0,0
683111,GFDC,License,Pick A Boo Daycare Corp.,New York,10040,Manhattan 6,0,0,0,4,12,16,40.859111,-73.927843,1,False,12,0,0
126572,GFDC,License,Kid's World Group Family Day Care Bx LLC,Bronx,10455,Bronx 7,0,0,0,4,12,16,40.815288,-73.91059,1,False,12,0,0
338968,FDC,Registration,"Azuero Mosquera, Eva",Astoria,11102,Queens 30,0,0,0,2,6,8,40.769589,-73.925543,1,False,6,0,0
435523,GFDC,License,Manor Daycare Inc.,Bronx,10472,Bronx 12,0,0,0,2,12,14,40.832198,-73.877005,1,False,12,0,0
742498,SACC,Registration,"Fresh Youth Initiatives, Inc.",New York,10032,Manhattan 6,0,0,0,209,0,209,40.841366,-73.939053,1,False,0,0,0
765375,GFDC,License,LITTLE SUNSHINE PLAYHOUSE GROUP FAMILY DAYCARE INC,Bronx,10467,Bronx 10,0,0,0,4,12,16,,,1,True,12,0,0
74046,SACC,Registration,"Queens Community House, Inc.",Jamaica,11435,Queens 28,0,0,0,120,0,120,40.710192,-73.812333,1,False,0,0,0
863736,GFDC,License,"Ayala Casado, Nc Cool Caroline",Bronx,10452,Bronx 9,0,0,0,4,12,16,40.836477,-73.918109,1,False,12,0,0
662508,GFDC,License,"Morgan- Gayle, Karen",Brooklyn,11236,Brooklyn 18,0,0,0,4,12,16,40.640564,-73.907877,1,False,12,0,0
671260,GFDC,License,"Perocier, Lizzette",Ridgewood,11385,Queens 24,0,0,0,4,12,16,,,1,True,12,0,0
761504,GFDC,License,"Perdomo, Ana",New York,10040,Manhattan 6,0,0,0,4,12,16,40.853859,-73.929375,1,False,12,0,0
483561,GFDC,License,"Rangini, Khanum",Queens,11374,Queens 28,0,0,0,4,12,16,40.72601,-73.858861,1,False,12,0,0
73761,SACC,Registration,Sunnyside Community Services @ PS 199,Long Island City,11104,Queens 24,0,0,0,325,0,325,40.739927,-73.926135,1,False,0,0,0
456288,GFDC,License,KOPCIUSZEK DAY CARE INC.,Ridgewood,11385,Queens 24,0,0,0,4,12,16,,,1,True,12,0,0
709669,SACC,Registration,Entertainment Careers After-School Program @ Q341,Queens,11412,Queens 29,0,0,0,163,0,163,40.68934,-73.763274,1,False,0,0,0
403076,SACC,Registration,YMCA Virtual Y @ PS 194,Brooklyn,11229,Brooklyn 22,0,0,0,189,0,189,40.597142,-73.934014,1,False,0,0,0
789421,GFDC,License,Little Angels Daycare,Bronx,10452,Bronx 9,0,0,0,4,12,16,40.834855,-73.919445,1,False,12,0,0
662117,FDC,Registration,"Ubaldo De Los Santos, Rosa",Bronx,10468,Bronx 10,0,0,0,2,6,8,40.860309,-73.899568,1,False,6,0,0
739765,GFDC,License,"Rivers, Annie",Bronx,10451,Bronx 7,0,0,0,4,12,16,40.822807,-73.92437,1,False,12,0,0
844384,GFDC,License,ELI GROUP DAYCARE CORP,Bronx,10463,Bronx 10,0,0,0,2,12,14,40.874911,-73.910443,1,False,12,0,0
855096,GFDC,License,"Martinez, Carmen",Bronx,10468,Bronx 10,0,0,0,0,12,12,40.860764,-73.913295,1,False,12,0,0
196023,GFDC,License,LITTLE PEOPLE'S NURSERY AND DAY CARE,South Ozone Park,11420,Queens 27,0,0,0,4,12,16,40.679485,-73.808836,1,False,12,0,0
301435,GFDC,License,"Lopez De Pena, Mary",Bronx,10459,Bronx 12,0,0,0,0,10,10,40.821231,-73.892973,1,False,10,0,0
826823,SACC,Registration,"Kids in the Game, LLC",New York,10026,Manhattan 3,0,0,0,170,0,170,40.804647,-73.952939,1,False,0,0,0
569053,GFDC,License,"Mason, Leslie-Ann",Brooklyn,11236,Brooklyn 18,0,0,0,4,12,16,40.649947,-73.91526,1,False,12,0,0
807545,GFDC,License,Elsa's Little Dreamers Daycare,Bronx,10457,Bronx 9,0,0,0,2,12,14,40.844611,-73.911004,1,False,12,0,0
773936,SACC,Registration,Global Kids Inc. @ SONYC-Q300,Queens,11106,Queens 30,0,0,0,73,0,73,40.766196,-73.930338,1,False,0,0,0
871782,GFDC,License,"Chancay, Humberto",Ridgewood,11385,Queens 24,0,0,0,4,12,16,40.705281,-73.910155,1,False,12,0,0
727576,GFDC,License,"Stars and Roses Daycare, Inc",Bronx,10472,Bronx 12,0,0,0,4,12,16,40.827381,-73.875883,1,False,12,0,0
339171,SACC,Registration,NYJTL Aces Club @ P.S.42Q,Queens,11692,Queens 27,0,0,0,194,0,194,40.594338,-73.795059,1,False,0,0,0
770720,SACC,Registration,"Arete Education, Inc",Bronx,10454,Bronx 7,0,0,0,280,0,280,40.813774,-73.920611,1,False,0,0,0
801925,SACC,Registration,"New York Edge, Inc.",New York,10014,Manhattan 2,0,0,0,140,0,140,40.729316,-74.006309,1,False,0,0,0
247815,GFDC,License,"Baez, Marisol",Corona,11368,Queens 24,0,0,0,4,12,16,40.7448,-73.865076,1,False,12,0,0
445216,SACC,Registration,"BronxWorks, Inc.",Bronx,10455,Bronx 8,0,0,0,186,0,186,40.817862,-73.90212,1,False,0,0,0
375278,SACC,Registration,Queens Community House @ JHS 157,Rego Park,11374,Queens 28,0,0,0,146,0,146,40.732139,-73.853595,1,False,0,0,0
646361,GFDC,License,"Hernandez, Christy",New York,10039,Manhattan 5,0,0,0,4,12,16,40.828823,-73.937341,1,False,12,0,0
71374,GFDC,License,"Laborde, Marjorie",ST. ALBANS,11412,Queens 29,0,0,0,4,12,16,40.694421,-73.75809,1,False,12,0,0
819426,GFDC,License,Learning Castle Day Care LLC,Brooklyn,11228,Brooklyn 20,0,0,0,4,12,16,40.609151,-74.014634,1,False,12,0,0
837329,SACC,Registration,Bright Horizons at Hudson Yards,New York,10001,Manhattan 2,0,0,0,17,0,17,40.752093,-74.002588,1,False,0,0,0
482644,GFDC,License,"Cespedes, Angela",Bronx,10467,Bronx 10,0,0,0,2,12,14,40.87666,-73.874681,1,False,12,0,0
294333,GFDC,License,"Brooklyn Highlights Academy Day Care, Inc.",Brooklyn,11234,Brooklyn 22,0,0,0,4,12,16,40.625236,-73.925771,1,False,12,0,0
731195,GFDC,License,Mini Me Group Family DayCare,Brooklyn,11207,Brooklyn 19,0,0,0,4,12,16,40.662487,-73.885188,1,False,12,0,0
817260,FDC,Registration,"Andino, Norberta",Bronx,10452,Bronx 9,0,0,0,2,6,8,40.841664,-73.915008,1,False,6,0,0
748081,GFDC,License,"Castillo, Ana",Bronx,10467,Bronx 10,0,0,0,4,12,16,40.882724,-73.880189,1,False,12,0,0
880236,GFDC,License,"Choez, Carol",Brooklyn,11206,Brooklyn 14,0,0,0,4,12,16,40.701177,-73.953582,1,False,12,0,0
116757,GFDC,License,"Austin, Anuola",Brooklyn,11207,Brooklyn 19,0,0,0,2,12,14,40.65977,-73.890656,1,False,12,0,0
876335,GFDC,License,Albacely's Daycare Inc,Bronx,10471,Bronx 10,0,0,0,4,12,16,40.902372,-73.898737,1,False,12,0,0
847691,SACC,Registration,"SCAN-Harbor, Inc",New York,10029,Manhattan 4,0,0,0,100,0,100,40.796785,-73.94244,1,False,0,0,0
51566,FDC,Registration,"Blanco, Albania",New York,10032,Manhattan 6,0,0,0,2,6,8,40.837458,-73.940904,1,False,6,0,0
222428,GFDC,License,"Avila, Rosa",East Elmhurst,11369,Queens 30,0,0,0,4,12,16,40.760367,-73.872202,1,False,12,0,0
698763,GFDC,License,Little Bright Bells Inc,Bronx,10469,Bronx 11,0,0,0,4,12,16,40.870787,-73.853246,1,False,12,0,0
557764,FDC,Registration,Genesis Daycare LLC,Bronx,10457,Bronx 10,0,0,0,2,6,8,40.854678,-73.898215,1,False,6,0,0
551408,GFDC,License,"Duran De Martinez, Josefina",Bronx,10458,Bronx 10,0,0,0,2,12,14,40.867312,-73.885066,1,False,12,0,0
488888,GFDC,License,TINY FINGERS TINY TOES GFDC INC.,Bronx,10460,Bronx 11,0,0,0,4,12,16,40.843522,-73.868127,1,False,12,0,0
622521,GFDC,License,Precious Jem Day Care and Pre-School,BRONX,10466,Bronx 11,0,0,0,4,12,16,40.893883,-73.847691,1,False,12,0,0
872067,GFDC,License,Brilliant Tots Playhouse,Bronx,10466,Bronx 11,0,0,0,4,12,16,40.899316,-73.846392,1,False,12,0,0
788764,GFDC,License,"Osorto, Elyn",Bronx,10474,Bronx 8,0,0,0,4,12,16,40.820267,-73.887867,1,False,12,0,0
347973,GFDC,License,KIDS ARE PEOPLE TOO NORMA LLC,Brooklyn,11236,Brooklyn 18,0,0,0,4,12,16,40.639557,-73.897939,1,False,12,0,0
651193,GFDC,License,"Garcia, Anea",Bronx,10460,Bronx 12,0,0,0,2,12,14,40.839875,-73.888474,1,False,12,0,0
764252,GFDC,License,"Garcia Bautista, Yajaida",Bronx,10457,Bronx 9,0,0,0,2,12,14,40.840125,-73.911877,1,False,12,0,0
216502,SACC,Registration,ACDP TASC Program @ MS 254,Bronx,10458,Bronx 10,0,0,0,214,0,214,40.858749,-73.890091,1,False,0,0,0
822233,GFDC,License,"Hernandez Trejo, Johanna",Bronx,10463,Bronx 10,0,0,0,4,12,16,40.883608,-73.897533,1,False,12,0,0
260901,GFDC,License,"Lopera, Nelva",Ridgewood,11385,Queens 24,0,0,0,4,12,16,40.704281,-73.911093,1,False,12,0,0
329011,GFDC,License,"Mishailova, Eleonora",Rego Park,11374,Queens 28,0,0,0,4,12,16,40.731898,-73.853806,1,False,12,0,0
776665,GFDC,License,"Heaven On Earth Day Care, Inc.",Bronx,10469,Bronx 11,0,0,0,4,12,16,40.867457,-73.853026,1,False,12,0,0
73508,SACC,Registration,HENRY STREET SETTLEMENT,New York,10009,Manhattan 1,0,0,0,134,0,134,40.721901,-73.975859,1,False,0,0,0
822137,GFDC,License,"Peguero Franco, Dorka",Bronx,10458,Bronx 10,0,0,0,2,12,14,40.872651,-73.885312,1,False,12,0,0
766747,GFDC,License,"Martinez Quinones, Damaris",Bronx,10467,Bronx 10,0,0,0,4,12,16,40.872566,-73.879298,1,False,12,0,0
821866,GFDC,License,"Little Blossoms Day Care, Inc",Bronx,10466,Bronx 11,0,0,0,4,12,16,40.891764,-73.844957,1,False,12,0,0
730651,GFDC,License,"Basilia Day Care, Inc.",Bronx,10466,Bronx 11,0,0,0,4,12,16,40.898492,-73.846023,1,False,12,0,0
853316,FDC,Registration,"Campbell, Shauna",Brooklyn,11206,Brooklyn 14,0,0,0,0,6,6,40.701282,-73.936307,1,False,6,0,0
746953,SACC,Registration,"Neighborhood Initiatives Development Corporation, Inc.",Bronx,10470,Bronx 11,0,0,0,94,0,94,40.90169,-73.85402,1,False,0,0,0
72180,GFDC,License,Precious Gift Daycare Inc.,Brooklyn,11213,Brooklyn 17,0,0,0,4,12,16,40.667255,-73.93852,1,False,12,0,0
761005,GFDC,License,Little Makers Daycare Inc.,Bronx,10453,Bronx 9,0,0,0,4,12,16,40.846043,-73.910429,1,False,12,0,0
583100,GFDC,License,NIKOS DAYCARE LLC,Brooklyn,11231,Brooklyn 15,0,0,0,4,12,16,40.683227,-73.996545,1,False,12,0,0
703189,GFDC,License,"Ortiz Gamez, Mirella",Bronx,10472,Bronx 12,0,0,0,4,12,16,40.831921,-73.863377,1,False,12,0,0
648625,GFDC,License,"Juguemos A Cantar, LLC",Brooklyn,11215,Brooklyn 15,0,0,0,4,12,16,40.670783,-73.984032,1,False,12,0,0
226524,GFDC,License,Intentional Preparation,Brooklyn,11201,Brooklyn 13,0,0,0,2,12,14,40.692135,-73.981274,1,False,12,0,0
796160,SACC,Registration,Global Kids Manhattan East,New York,10029,Manhattan 4,0,0,0,163,0,163,40.785348,-73.94215,1,False,0,0,0
860934,SACC,Registration,School Settlement Association,Brooklyn,11211,Brooklyn 14,0,0,0,233,0,233,40.70579,-73.962033,1,False,0,0,0
240714,SACC,Registration,HAPPY DRAGON CHILDREN'S LEARNING CENTER,Corona,11368,Queens 24,0,0,0,48,0,48,40.735887,-73.859607,1,False,0,0,0
336463,SACC,Registration,21st Century YMCA @ IS 59,Queens,11413,Queens 29,0,0,0,146,0,146,40.682009,-73.753132,1,False,0,0,0
71831,GFDC,License,A Continuation of a Dream Daycare,Bronx,10468,Bronx 10,0,0,0,4,12,16,40.864226,-73.901625,1,False,12,0,0
566667,SACC,Registration,Kingsborough Comm. College ASP,Brooklyn,11235,Brooklyn 22,0,0,0,18,0,18,40.577806,-73.935559,1,False,0,0,0
536050,GFDC,License,"Peguero, Omar",Bronx,10460,Bronx 11,0,0,0,0,12,12,40.840169,-73.866013,1,False,12,0,0
643622,GFDC,License,BLESSING KOKO DAYCARE,Bronx,10456,Bronx 9,0,0,0,4,12,16,40.831253,-73.916203,1,False,12,0,0
783584,GFDC,License,"Jerez, Jimena",East Elmhurst,11369,Queens 30,0,0,0,4,12,16,40.763022,-73.880252,1,False,12,0,0
358621,GFDC,License,"Slesarevich, Tatsiana",Brooklyn,11217,Brooklyn 13,0,0,0,4,12,16,40.67733,-73.980512,1,False,12,0,0
72792,GFDC,License,4 ANGELS DAY CARE INC.,Staten Island,10303,Richmond 31,0,0,0,4,12,16,40.63237,-74.152429,1,False,12,0,0
815885,GFDC,License,"Lewis, Phyllis",Brooklyn,11208,Brooklyn 19,0,0,0,4,12,16,40.687503,-73.873856,1,False,12,0,0
870165,GFDC,License,"Navarro De Silfa, Altagracia",New York,10031,Manhattan 6,0,0,0,4,12,16,40.825624,-73.952323,1,False,12,0,0
72837,SACC,Registration,BELMONT COMMUNITY DAY CARE CTR,Bronx,10458,Bronx 10,0,0,0,33,0,33,40.853693,-73.885414,1,False,0,0,0
71927,GFDC,License,"Yakutilova, Larissa",Jamaica,11435,Queens 25,0,0,0,2,12,14,40.714573,-73.823257,1,False,12,0,0
872221,SACC,Registration,A Plus Kidz Academy,Brooklyn,11236,Brooklyn 18,0,0,0,66,0,66,40.6475,-73.894359,1,False,0,0,0
64274,FDC,Registration,"Choudhury, Forida",New York,10009,Manhattan 2,0,0,0,2,6,8,40.729743,-73.982491,1,False,6,0,0
709861,SACC,Registration,"NIA Community Service Network, Inc. -Kingsborough Early College School",Brooklyn,11214,Brooklyn 21,0,0,0,108,0,108,40.593983,-73.985747,1,False,0,0,0
253104,GFDC,License,"Bowman, Linda",Far Rockaway,11691,Queens 27,0,0,0,4,12,16,40.600044,-73.746889,1,False,12,0,0
270525,GFDC,License,Small Wonders Childcare Academy,Brooklyn,11212,Brooklyn 18,0,0,0,4,12,16,40.658505,-73.921562,1,False,12,0,0
666338,GFDC,License,"Llerandez, Gloria",Bronx,10455,Bronx 8,0,0,0,4,12,16,40.81459,-73.899158,1,False,12,0,0
709831,SACC,Registration,"New York Edge, Inc.",Brooklyn,11207,Brooklyn 19,0,0,0,175,0,175,40.665656,-73.897655,1,False,0,0,0
764890,SACC,Registration,Modern Organization & Human  Development Center,Brooklyn,11207,Brooklyn 19,0,0,0,26,0,26,40.667355,-73.898992,1,False,0,0,0
392232,GFDC,License,"Francisco, Maribel",BRONX,10453,Bronx 10,0,0,0,4,12,16,40.854652,-73.907898,1,False,12,0,0
258374,SACC,Registration,Young Mens Christian's Association of Greater New York,New York,10029,Manhattan 4,0,0,0,230,0,230,40.79301,-73.942489,1,False,0,0,0
799875,GFDC,License,YAMALI GROUP FAMILY DAYCARE INC.,Bronx,10460,Bronx 11,0,0,0,2,12,14,40.840169,-73.866013,1,False,12,0,0
117270,GFDC,License,"Reid, Omaira",Staten Island,10303,Richmond 31,0,0,0,4,12,16,40.624298,-74.159675,1,False,12,0,0
739067,GFDC,License,"Levine, Jordana",Bronx,10463,Bronx 10,0,0,0,4,12,16,40.889024,-73.915743,1,False,12,0,0
602661,GFDC,License,"Lunita, Play & Learn Daycare Inc.",Bronx,10472,Bronx 8,0,0,0,4,12,16,40.828083,-73.861889,1,False,12,0,0
533150,GFDC,License,Hailey's Play House,Bronx,10462,Bronx 11,0,0,0,4,12,16,40.845008,-73.859378,1,False,12,0,0
354961,SACC,Registration,Jewish Community Council of Greater Con. Is. ASP @ P.S. 101,Brooklyn,11214,Brooklyn 21,0,0,0,93,0,93,40.598619,-73.990283,1,False,0,0,0
863223,GFDC,License,"Tammy's Daycare , Inc .",Brooklyn,11232,Brooklyn 15,0,0,0,4,12,16,40.663836,-73.99631,1,False,12,0,0
842456,FDC,Registration,First  Step  Family Day Care,Brooklyn,11221,Brooklyn 32,0,0,0,2,6,8,40.692988,-73.910214,1,False,6,0,0
627760,GFDC,License,"Marshall, Euvalyn",Far Rockaway,11691,Queens 27,0,0,0,4,12,16,40.607351,-73.764669,1,False,12,0,0
875388,GFDC,License,"Morel, Ninoska",Bronx,10457,Bronx 9,0,0,0,4,12,16,40.837441,-73.90197,1,False,12,0,0
74233,SACC,Registration,SAMUEL FIELD Y/BAY TERRACE BEACON JHS 216,Fresh Meadows,11365,Queens 26,0,0,0,440,0,440,40.737355,-73.794157,1,False,0,0,0
138449,GFDC,License,Rossi's Toddlers INC,Brooklyn,11236,Brooklyn 18,0,0,0,4,12,16,40.638735,-73.909544,1,False,12,0,0
673804,GFDC,License,"Pocasangre, Santos",Bronx,10455,Bronx 7,0,0,0,4,12,16,40.819187,-73.917147,1,False,12,0,0
73096,SACC,Registration,Greenpoint YMCA  A.S.P.,Brooklyn,11222,Brooklyn 14,0,0,0,56,0,56,40.7271,-73.953128,1,False,0,0,0
717826,GFDC,License,Fresh Start Child Care Inc.,Bronx,10461,Bronx 8,0,0,0,4,12,16,40.848317,-73.83396,1,False,12,0,0
650676,SACC,Registration,"New York Edge, Inc.",Queens,11361,Queens 26,0,0,0,263,0,263,40.769705,-73.771121,1,False,0,0,0
742775,SACC,Registration,TEAM FIRST INC,Bronx,10451,Bronx 7,0,0,0,225,0,225,40.818967,-73.91931,1,False,0,0,0
253737,FDC,Registration,"Flores, Gladys",BROOKLYN,11232,Brooklyn 15,0,0,0,0,6,6,40.651325,-74.008238,1,False,6,0,0
179263,SACC,Registration,Flushing YMCA Beacon @ JHS 189,Flushing,11355,Queens 25,0,0,0,163,0,163,40.760401,-73.818013,1,False,0,0,0
835033,GFDC,License,"Betances, Nicole",Bronx,10468,Bronx 10,0,0,0,4,12,16,40.865971,-73.904187,1,False,12,0,0
834355,GFDC,License,Kernall Family Childcare LLC,Cambria Heights,11411,Queens 29,0,0,0,4,12,16,40.701367,-73.744335,1,False,12,0,0
780596,GFDC,License,Safi Day Care,Bronx,10451,Bronx 7,0,0,0,2,12,14,40.818518,-73.91852,1,False,12,0,0
707090,SACC,Registration,Sweet Home Day Care Center,Brooklyn,11218,Brooklyn 20,0,0,0,36,0,36,40.634631,-73.972958,1,False,0,0,0
817322,GFDC,License,Little Precious Steps Group Family Daycare Inc.,Bronx,10452,Bronx 9,0,0,0,4,12,16,40.837051,-73.924441,1,False,12,0,0
711910,SACC,Registration,Mosholu Montefiore Community Center Inc.,Bronx,10463,Bronx 10,0,0,0,115,0,115,40.876488,-73.908009,1,False,0,0,0
846186,GFDC,License,Tiny Hearts,Bronx,10463,Bronx 10,0,0,0,0,12,12,40.877455,-73.900143,1,False,12,0,0
882293,FDC,Registration,"Lerotholi, Rethabile",Brooklyn,11226,Brooklyn 22,0,0,0,2,6,8,40.639767,-73.949652,1,False,6,0,0
656879,GFDC,License,"Angel Kids Christian Group Day Care, Inc",Bronx,10457,Bronx 12,0,0,0,4,12,16,40.845781,-73.889163,1,False,12,0,0
824512,GFDC,License,"Delacruz, Giselle",Bronx,10456,Bronx 9,0,0,0,2,12,14,40.835022,-73.913237,1,False,12,0,0
222473,GFDC,License,"Bello, Clara",BRONX,10463,Bronx 10,0,0,0,2,12,14,40.870861,-73.904691,1,False,12,0,0
840381,GFDC,License,"Augustin- Souffrant, Etline",Queens Village,11429,Queens 29,0,0,0,4,12,16,40.709808,-73.743537,1,False,12,0,0
830835,SACC,Registration,Young Men's Christian Association OF Greater New York,Bronx,10466,Bronx 11,0,0,0,100,0,100,40.884866,-73.843675,1,False,0,0,0
738396,SACC,Registration,"New York Edge, Inc.",Bronx,10475,Bronx 11,0,0,0,160,0,160,40.883154,-73.830669,1,False,0,0,0
290802,GFDC,License,"Hurtado, Josefina",New York,10040,Manhattan 6,0,0,0,2,12,14,40.864578,-73.927924,1,False,12,0,0
502067,GFDC,License,"Gutierrez, Solange",Bronx,10456,Bronx 9,0,0,0,2,12,14,40.831057,-73.917686,1,False,12,0,0
446105,GFDC,License,"Uwadinobi, Ini",Bronx,10457,Bronx 10,0,0,0,4,12,16,40.851479,-73.88564,1,False,12,0,0
336398,GFDC,License,"Molina, Persia",Bronx,10452,Bronx 9,0,0,0,2,12,14,40.832243,-73.92706,1,False,12,0,0
221754,FDC,Registration,"Crump, Karen",New York,10035,Manhattan 4,0,0,0,2,5,7,40.796258,-73.934274,1,False,5,0,0
868300,GFDC,License,"Dindial, Veneeta",Richmond Hill,11418,Queens 27,0,0,0,4,12,16,40.692464,-73.841962,1,False,12,0,0
659483,GFDC,License,Children's Place Day Care,Bronx,10458,Bronx 10,0,0,0,4,12,16,40.857422,-73.896297,1,False,12,0,0
229185,SACC,Registration,HEARTSHARE McKINLEY BEACON CENTER,BROOKLYN,11228,Brooklyn 20,0,0,0,220,0,220,40.626575,-74.015024,1,False,0,0,0
855946,GFDC,License,"Bright Learning Stars Two, LLC",Brooklyn,11218,Brooklyn 15,0,0,0,4,12,16,40.65209,-73.980187,1,False,12,0,0
811913,GFDC,License,CG Day Care,New York,10032,Manhattan 6,0,0,0,4,12,16,40.836021,-73.941396,1,False,12,0,0
375364,GFDC,License,"Clairvil, Velma",Jamaica,11435,Queens 28,0,0,0,4,12,16,40.689024,-73.796353,1,False,12,0,0
787890,SACC,Registration,"Claremont Neighborhood Centers, Inc.",Bronx,10456,Bronx 9,0,0,0,160,0,160,40.829372,-73.904294,1,False,0,0,0
468327,GFDC,Pending Revocation,"Palmo Santo, Orgilia",Bronx,10474,Bronx 8,0,0,0,2,12,14,40.818482,-73.889338,0,False,12,0,0
755952,FDC,Registration,"Jimenez- Flores, Dorka",Bronx,10455,Bronx 7,0,0,0,2,6,8,40.816035,-73.907376,1,False,6,0,0
852672,GFDC,License,"Kandelaki Family Daycare, Inc.",Brooklyn,11215,Brooklyn 15,0,0,0,4,12,16,40.6654,-73.985126,1,False,12,0,0
667845,GFDC,License,Tofom LLC,Brooklyn,11235,Brooklyn 22,0,0,0,4,12,16,40.586471,-73.955761,1,False,12,0,0
849400,SACC,Registration,"Immigrant Social Services, Inc",New York,10002,Manhattan 2,0,0,0,60,0,60,40.714323,-73.995529,1,False,0,0,0
798935,GFDC,License,Bright Minds Group Family Daycare,Brooklyn,11216,Brooklyn 13,0,0,0,4,12,16,40.684042,-73.948931,1,False,12,0,0
825045,GFDC,License,"Tejeda De Los Santos, Sherlly",Bronx,10457,Bronx 9,0,0,0,4,12,16,40.837602,-73.901847,1,False,12,0,0
134552,FDC,Registration,"Puello, Tamara",BRONX,10456,Bronx 9,0,0,0,0,6,6,40.837035,-73.90582,1,False,6,0,0
397219,SACC,Registration,Bright Horizons Children's Center @20 Pine,New York,10005,Manhattan 2,0,0,0,39,0,39,40.70756,-74.009867,1,False,0,0,0
805387,GFDC,License,Pyramid Daycare,Brooklyn,11209,Brooklyn 20,0,0,0,4,12,16,40.629029,-74.022203,1,False,12,0,0
709906,SACC,Registration,New York City Mission Society,New York,10030,Manhattan 5,0,0,0,80,0,80,40.821532,-73.941284,1,False,0,0,0
733353,GFDC,License,"Cruz Casado, Maria",Bronx,10453,Bronx 9,0,0,0,0,12,12,40.846394,-73.911205,1,False,12,0,0
845094,GFDC,License,Christ is Coming Soon,Bronx,10456,Bronx 9,0,0,0,0,12,12,40.829142,-73.905201,1,False,12,0,0
